Ligand_Name,Binding_Affinity_kcal_mol,Fingerprint_1024b,MolWeight,LogP,H_Donors,H_Acceptors,TPSA,fr_benzene,fr_Ar_OH,fr_NH2,fr_NH1,fr_amide,fr_COO,fr_Ar_N,fr_ester,fr_ketone,fr_sulfonamd
mol_590.pdbqt,-10.438,0101000000000000000000000000000001000000001000000000000101000001101000000000000110000000100000000000000000000000001000000000000010000000000000000000000000000000000000000000000100000000101000000000010000000000000000000000000000010000010000000000000000010000011000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000010000000000000010000001000000001010010000000000000000000000000000000000000000000000011000000000000001100000000000000000000000000000000000000000000000000000100000000000000000001010000000000000000000000000000100000000001000001100001000000001000001000000000000000000000000000000000000000000000000010000010000000100000000000000010100000010000000000001000000000000000000010001000100100000100000000000000000000000010000000001000000000100000001000100000010001000000000000000001000001000000000010000001000100010000011000000001010000010000101000010001110000000000000000000000000010000001010000000000000000000000000000000010000000000000000000000000000010000000000000001000010000,669.8230000000002,3.4059000000000017,4,9,140.4,2,0,0,2,2,0,1,0,0,0
mol_353.pdbqt,-9.847,0100000000000000000001000000000001011000011000000000000000000000100000000000000010000000001000000000000000000000000001000010010010001000000000000001100000000000000000000000000100000000000100000000010000000000000000000001001000000000000000000000000010100001000000000000000000000000000000000100000000000000000000000000000000100100000000000000000000000001000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000001000001000000000000000001000000000000000000000000000000000001010001000000000000000000000010000000000010000000000000000000000001000000000000010000000000000000000000000000000000001000100000000100000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000001000000000000000100000000000000000000000000010000000000000000010100000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000010000,588.7740000000002,2.9499000000000004,5,6,119.56,3,0,0,4,3,0,0,0,0,0
mol_841.pdbqt,-10.389,0100100000000000000101000000000001001000000000000000000000000000100000000000000010010000000000000000000000000000001010000000000010000000000000000000001000000000000000000000000000000000000000000000000010110000000000000001000000000000000000000000001000000000001000100000001000000000000100000100000000010000000000100011000100011000000000000000000000000110000010000000000100000100001000000100000110000000000100000000000000110000000000000000010000000000000010000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000001000000000100000000000010011001000000000000000000010000000000000000000000000000000000000010000000010000010000000000000000000000000000000000000000010000000000000000000000000001000100000000000000100000100100000000000100000000000000000000000000001000000000101000000000000000000000000000000000010000011000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000010000000000000000000000000000000000001000001000000000,610.7980000000005,7.030120000000007,3,8,125.82000000000002,2,1,0,1,0,0,1,0,1,1
mol_1540.pdbqt,-9.217,0101000000001000100000000000000001000000001000000000000100000000100000000000000110000000000000000000000000000000001001000000000010000000000000000000000000000000000000000000000100100000000000000000000000000000110010000000000000010001010000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000010001000000000001010010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000001000000000000001000000000001000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000010001000000000010000000000000000000000000000011000110010000000000001000010000000000000000000000000000000100000000000000000000001000000000000000000000000000101000100000001000100010000000000000000000000000000001000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000,586.7290000000003,4.935100000000005,3,6,113.96000000000002,3,0,0,2,2,0,0,1,0,0
mol_1022.pdbqt,-9.677,0000000000000001000000000000000001000000001000000000000000000000100000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000010000100000000000000000010000000010000000000000000000000000000000000000000001000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100001000000000100000000000000000000000000000000000000000000001000100000000001001000000100000001000000000000100010000000000000000000000000000001000000000000000100000000000000000000000001000000000000000000000000010000100000000000110000100000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000001100000000000000000000010000,618.7740000000002,6.254200000000008,2,5,98.15,4,0,0,0,2,0,0,0,2,0
mol_977.pdbqt,-8.464,0100000000000000000000000010000001000000001000000000000000000000101000000000000110000010001000000000000000000000001001000000000010000010000000000000001000000001001100000100000100000000000000000001000000000000000000000000000000010000000000000000010000000000000000000000100000000000000000000000000000000100001000000000000110000000000000000000000000000010001010000000000000000001000000000010010010000000000000000000000000001000000001000000000000000001000010000000000000000000000001000000000000100000000000000000000000000000000000000001000000010001000000000000000000000000000001000000000001010000000000000001000000011000000100000000000000001000000000100010000000100000000000000001000000000000010000000001000000000000000100000000001000100000101100000001000000000000000000000000000000000000000001000000000000000001000000000000000000000000000001000000000001000000010000000000000000000000000000001000010000100000100000000000000000000010000000010000000001000000000000000000000000000000000000000000000001000010000000000000000000010000,730.8469999999999,2.845600000000002,4,8,144.91,2,0,0,3,3,0,0,0,0,0
mol_1960.pdbqt,-9.94,0000000000000001000000000000010001000000001000000000000000000000100000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000010000000100000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100100000000000010000000000000000000000000000000000000000000000000000000000000000000000010010100000000000000000000000000000000000000000010000000000000000000000000000001000100000000000000000000100000000000000000000000010000100000000000000000000000001000000000000000100000000000000000100000001000000000000000000010000010000000000000000000000000000000010000000000000000010000000010000000000001000000000000000000000000000000000000000000000001100000000000000000000010000,494.6320000000002,3.505600000000003,2,5,82.47000000000001,2,0,0,0,2,0,0,0,0,0
mol_511.pdbqt,-10.63,0000000000000001000001000000000001000000001000000000000000000000100000010000000010000000000010000000000000000000000000000000000010000000000000000100000000000000000000000000000100000000000000000000000000000000000000000001000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000010000100000000000000000010000000010000000000000000000000000000000000000000001000000000000000000000000010000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000101010000000000000000000000000000001000100000000001001000000100000001000000000000000010000000000000000000000000000001000000000000000100000000100000000100000001000000000000000000000000010000100000000000110000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000001000000000000000000000010000,606.7190000000003,5.671200000000006,1,6,96.38000000000001,4,0,0,0,2,0,0,2,0,0
mol_561.pdbqt,-9.038,0000100000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000010000000000000000000000000000000000010000000001000000000100000000000000000010000000000000000100001000000000000010000000000000000000000000000000000000000000010010000000000000000000000000010000000100000100000000010001000000000000000010000010000000000000000000001000000000110000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000101000001000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000100001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010001001000000000000000000000000010000010000000000000000010000000000000001000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100100,373.86500000000007,3.394000000000002,2,4,74.32,2,0,0,2,0,0,1,0,0,0
mol_696.pdbqt,-8.559,0000000000000000000100000000000001000000000000000000100000000000100010000000000000000000001000000000000000000000000000010000000000100000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000010000000000000000000001000000000000000000000000000010000000000000000001010000100000000000000100000001000000000000000000000001010100000000010000000000000000010000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000100100001000000000000000000000000000000000000000000000000000000100000000000100000000000001000000000000001000000001000100000110000001000000000000000000000000010000000000000000010000000000000000100001010000000010000000010000001000001000000000000000000000000000000000000100000000000000000000000000000000000000,351.41000000000014,2.1160999999999994,2,5,87.48,1,0,1,1,1,0,2,0,0,0
mol_586.pdbqt,-10.379,0000000000000001000001000000000001000000001000000000000000000000100000010000000010000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000100010000100000010000000000000000000000000001000000000000010100100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000010000000000000000000001010000000010000010000000000000000000000000000000010001000000000000000000000000010000100000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000010000000000000000000000000000000001000010000100000000000000000000001000100000000001001000000100000001000000000000000010000000000000001000000100100001000000000000000100000000100000000000000001000001000000000000000100010000000000000000110000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000001000000000000000000000010000,758.923,8.009440000000009,3,6,127.76,4,0,0,2,4,0,2,0,0,0
mol_794.pdbqt,-10.072,0100100000000000000000000000000011000000001000000000000000000000100000000000000110000000000000000000001000000000001001010000000010000000000000000000000000000001000100000000000100000000000000000000000000000001100000000000000000010000000000000000000000000000000000000100110000001000000001000000000000000100001000010000000000000000000000000000000000000000001010000000100000000001000000000000010010000000000000000000000000000000000000000000000000000001000000000000000000000100000010000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000100000000000001010000010000000001000000001000000000000000000000001000000000000010000000100000000000000000000000000000010000010000000000000000000000000000001000100010100100000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000101000000010000000000000000000000000000001010010000100000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000010000,577.7880000000002,3.0558000000000014,3,7,125.03999999999999,1,0,0,2,2,0,0,0,0,0
mol_35.pdbqt,-10.124,0101000000000000100000000000000001000000001000010000000000000000100010000000000010000000000000000000010000000000011001000001000010000000100000000000000000000000000000001000000101000000000000000000000000000000000010000000000000000001010000000000000000000000000000000000000000000000000010000000000000000000000100100000000010000000001000010000000000000000000010000000100000010000001000000001010010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000001000000000000000001000100000000000000000000000000000000000000000000000000100000000001000001000000000000000000000000000000000000000000000000000000000000000000010010010100000000000000000010000000011000000010010000000000000001000000000000001000110010010000000000010000000100000000000000000000000000000000000000000000100001000000000000000000000000000000000110000101000000000000000000000000000000010010001000010010000000000000000000000000000010000001000000000000010000000000000100000000000000000010000000000001000000000000000000000000010000,680.8060000000002,3.495800000000002,5,9,166.01,3,0,0,3,3,0,2,0,0,0
mol_1578.pdbqt,-8.908,0100000000000001100000000000000001000000010000000000000000000000100000000000000010000000000000000000000010000000001000010000010010000000000000000000000000000000000000000000000100000000100000010000010000100000000000000000000000000001000000100000000000000000100000000000000000000000000000000000001000000000010000000010000000000000000001000000010000000000000010100000000010000000000000000000010010000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000100000000001000000001000000001100000010000000000000000000010100000000000000000000010000000000000000000000000000000000000000000000010100010000000000100000000000000000000000000110000000100000000000000000000001000000010000000000000000000000000000000000000000000000000100000001000000000000001000000000000000000000000000100000000000001001000000000000000000000010000000000010000010000000100000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000,480.56100000000026,5.283900000000005,3,6,117.87000000000002,2,1,0,2,2,0,0,0,0,0
mol_1754.pdbqt,-9.332,0011000000000000000001000000000001001000101000000000000000000000100000000000000010000000000000000000000000000000001000000000000010000000000000000010000000000000000000000000001100000000000000100000010000000000000000000001000000000000000000000000000001000000001000000000000000000000001000000000000000000000000000100010000000010000000001000001000000000000000010000000000001000000000000000000010010000000000001100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000010010000000000000000000000000000000000000000000000000000000001000000000000010010010000000000000000000000000000000000000010000000000000010000000000000001000100000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000100000000000100000001000000000000000000100000010000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000100000000000100000000000000,497.58800000000025,4.157700000000003,2,7,103.32000000000002,2,0,0,1,1,0,0,1,0,0
mol_708.pdbqt,-10.471,0101000000000000000000000000000010000000001000000000000100000000100000000000000110000000000000000000001000000000000001010000000010000000000000000000000000000000100000000000000100000000000000000000000000000000100010000000000000010001010000000000000000000000001000000000000000000000000010000000000000000100001000000000000000000000000000000000000000000000000010000000100000010001000000000001010000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000001000000000000001000000000001000000000000000000001000000000000000000000000000000000000000000010000010000000000000000000000010001000000000010000000000000000000010000000001000110010000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000001000100010000000000000000000000000000001000010000010000000000000000000000000010000001000010000000000010000000000000000000000000000000000000000000000000000000100000000000010000,558.6750000000004,3.497200000000002,4,6,117.12,3,0,0,2,2,0,0,0,0,0
mol_758.pdbqt,-9.498,0100000000000000100000000001000001000000000000000010000000000000101000000000000110000001001000000000000000001000001011000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000100010000000100000000000100000000000000000000010000000000000100000000000000000010010000000000000000101000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000010000000000000000001000100000001000100010100000000000000010000000000000000000000000000101000000000000000000000001000100000000000000000001000100000100000001000000010000000000000100000000000000000000010000000000000000000000000000000010000000010000000000000000010000000000000000000000000000110000000000000000000000000000000000010000,470.59100000000035,4.050800000000003,1,6,84.94000000000001,2,0,0,1,2,0,0,0,1,0
mol_438.pdbqt,-10.734,0100100000000000000001000000000001001000000000000000000000000000000000000000000010010000001000000000000000000000001010000000000010000000000000000000000000000000000000000000000000000000000000000000000010110000000000000001000000000000000000000000001000100000001000100000001000000000000000000100000000010000000000100011000100010000000000000000000000000010000010000000000100000000000000000010000110000000000100000000000000110000000000000000000000001000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000100010000010000000000000000000000000000000000000000011010000000000000100000000001000100000000000000100000100100000000000100000000000000000000000000001000000000101000000000000000000000000000000000000100011000000000000000000000000010000000100000000000000000000100000000000000000000010000000000010100000000000000000000000000000000000000000000000000000000000000000001000001000000000,599.7460000000005,7.138120000000007,3,7,112.93,3,1,0,1,0,0,0,0,1,1
mol_688.pdbqt,-8.419,0000000000000000000000000000000001000000001000000000000000000000100000000000000010000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000100000000010000000000000000000000000000000000000000010000000000000000000000010000000010000000000000000000000000000001000000000001000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000110000000000000000000100000000000000000000000010000000000000000010000000000001000000000000000100000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001100000000000000000000010000,466.66600000000045,5.048800000000005,2,3,64.01,2,0,0,0,2,0,0,0,0,0
mol_1080.pdbqt,-10.328,0100000000000000001000000000000001011000000000000000000000000000100000000000001010000000001000000000000000000000000001000010010010001000000000000001100000000000000000000000000100000000000101000000010000000000000000000000010000000000100000000000000010100000000000000000000000000000000000000100001000000000000000000000000000000000100000000000000000000001000010000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000001010001000000000000000000000000010000000010000000000000000100000001000000000000010000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000,754.9799999999999,0.7076000000000078,8,10,198.66,2,0,0,8,6,0,0,0,0,0
mol_1843.pdbqt,-8.626,0100000000000000000100000000000001000000001000000000000000000100100000000000001110000000000000000000000000000000000001000100000010000000100000000000000000000000000000100000000100000000000000000000000010000000000000000000000000010000000000000000000000000000010000000000000000000000001100000000000000000000100000000000000100100000000000000000000000000010000010000100000100000001001000000000010000000001000000000000000000010000000010000000010000000000000010000010000000000000000000000000001000010000000000000000001110000000000000100000000000000000000000000001001000100000000000000001000000000000000000000000000000000001000000000000000000000000000000000010000000100000000100000100000000000000000000010010000000000000000100100000001000100000100000000001000000000000000000000010000000000100000100000001000000000001000000010000000100000001000011000110000001000000010000000000000000010100010000001000010000000000000000000000000000100000000010000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000,694.8580000000001,5.648120000000007,3,9,146.64,3,0,0,2,1,0,3,0,0,1
mol_1093.pdbqt,-9.566,0110100000000001000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000001000110000000010000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000100000000100010000100000000000000000000010000000010000010000100000100000000000000000000010000000001000000000000000000000000000000000000000000001100000010001000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000100000010000000000000000000010100000000000001000000110000000000000000000000000000000000000000000000010000010000000000000000100000000000000000000000000000100000000001100000000001000000010000000011000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000010000000100000000010000000000000000000000000000000010000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000010000,523.6070000000002,5.045300000000004,3,6,133.90999999999997,2,1,0,1,0,1,0,0,0,1
mol_579.pdbqt,-8.735,0101000000000000000000000000001001000000001000000000000100000000100000000000000110000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000100000000000000000010000100000000010001011000000000000000000000011000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000010000000100000010000000000000011010000000000000000000000000000000000000010000000000010000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010001000000000010000000000000000000000000000001000110000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000001000100010000000000000000100000000000000000010000000000000000000000000000000010000011000000000000100010000000000000000000000000000000000000000000000000000001000000001000010000,475.5850000000002,3.5962000000000023,3,5,88.02000000000001,3,0,0,1,1,0,0,0,0,0
mol_1457.pdbqt,-10.195,0100010001000000100000000000000001000000001000000000000000000000100000000000000111000000001000000000000010000000001001000000000010000000000000000000000000001000000000000000000100000000000000000000000000000000100000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000010000100000000000001001000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000001000000000000000000000000010000000000000000010000000000000000000000000000010000000000000010000000000000000000000000000001000100010000000000001000110000000000000000000000000000000000000000000000000000011000000000000000000000001000101000000000001000001010000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000100000000100000001000000000000000000000000000000000000000000000,539.6760000000004,5.854000000000005,3,5,104.31000000000002,3,0,0,2,1,0,2,0,1,0
mol_1547.pdbqt,-10.052,0100000000000000000000000001000001000000001000000010000000000000100000000100000110000010000000000000000000000000001001100000000010000000000010000001000000100000000000001000000110000000000000000000000000100000000000000000000000010000000000000000000000100000000000010010000000000000000000000100000000000000000000000000000000000000010000000000000000000000001010000000000000000001111000000010010010000000000000000001000000000001000010000000000000000000000000000000000000000000000000000000001000000000000010000000000100000000000000000000000000010000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000010000000010000000100000000000000000000000000000000000010000000000000001000000000000001000100000100000000001000000000000000000000000000000000000000000000000000000000001000000000100000000000001000001000000000001000001010000000000000000100000000000001000010000000000000000000000000000000000000000000000000000100000010000000000000100000000000000000000000000000000000000000000000000000000,626.7140000000002,2.2993000000000006,5,8,185.63,3,0,1,3,4,0,2,0,0,0
mol_201.pdbqt,-10.164,0100000000000000000000000000000001000000001000000000000000000000100000000000000110000010000000001000000000000000001001000000000010000000000000000000011000000000000000000000000100000000000000000000000000100000000000010000001000010000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000100100100000000000000000000000010001010000000000000000001000000000000010010000000000000000100000000001001000000000000000000000000000010000000000000000000000000000000001000000000000000000000000010000000000000000000000000010001000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000010000000100000000000000000000000000000000010010000000000000000000100100000001000100000101000000001000000000000000000000100000000000100000000000000000000000001000000000100000000000001000001000100000001000000010000000000000000000000000000001000010000000000000000000000110000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000,659.8270000000001,2.246100000000002,4,8,167.97,3,0,0,3,2,0,0,0,0,1
mol_1191.pdbqt,-9.103,0000000000000000000001000000000001001000001000000000000000000000100000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000100000000000000000001000000100000000000000000000000000000000000000000000000000000001000000000001000000000000000000000001000000000000000000010000000000000000000000000010000000000000010000100000000000000000010000000010000000000000100000000000000001000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000001000000000000000000000000000000010000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000100000000001000000000100000000000000000001011000000000001000000000000000000000000000000001000000011000000000000000000000000000000100000010000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,382.5250000000002,6.112100000000004,1,4,46.53,2,0,0,0,0,0,0,0,1,0
mol_518.pdbqt,-8.944,0100100000000000000000000000010001000000001000000000000000000000100000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000001010000000000000000100100000000010000100100000000000000000000000000010000010000000000000000000000000000000010000000000000000000000000000000000000000001000010000000000000010000010000000000010000000000000100000000000000000000000000010000000000000001000000000000000000010000000000000000001000000000000000000000100000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000010000000000000000000100100000001000100000000000000000000100000000000000000000000001010100000000000000001000000001000000010000000000000001001010000100000001000000000000000000000000000000010000000010000100100100000000000000000000100010000000010000000000000000000000000000000000010000000000000000000000000000000000000000001000010000,515.6760000000004,2.280100000000001,2,6,99.18,2,0,0,1,1,0,0,0,0,1
mol_474.pdbqt,-8.959,0100000000000000000000000010000011000000001000000000000000000000100000000000000110000000001000000000001000000000000001010100000010000000000000000000000000010000000000100000000100000000000001000000000000000000100000000000000000010000000000000000000000000000001000000000000000000000001110000000000000000100111000010000000100000000000000000000000000000010000010000000000000000001001000000000010000000000000000000000000000010000000010000000000000000000000010000000000000000010000000000000000000000010000000000000000110000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000110000000000000000010000000000000000000000000010000000000000000000100000000001000100010000000000001000000000000000000000000000000000000000000000000000000000001000000010000000100000000000011000100000001000000010000000000000000000100010000001000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000010000,520.6520000000004,1.797200000000001,3,8,130.09,1,0,0,2,1,0,1,0,0,1
mol_1552.pdbqt,-8.706,0100000000000000000001000000000001001000000000000000000000000000100000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000100000000000000000010000000000000001000000000001000000000000000000000001000000000000000000010000000000001000000000000010000000000000110000000000000000000010000000000010000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000110000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010100010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000100000000000000000001000000000000001000000000000000000000000000000001001000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,336.4310000000001,5.244700000000004,1,3,46.53,2,0,0,0,0,0,0,0,1,0
mol_391.pdbqt,-10.215,0000000000000001000001000100000000000000001000000000000000000000100000010000000010000000010010000000000000000000000000000000000010000000000010000001000000000000000000000000000101000000000000000000000000000000000000000001000000000000010000000000000000000000000001000000000000000000000000000000000000000000000001001010000000000000000000000000000001000000000011000100000000000000000000000000010000000000000000000100000000000000000000001000000000000001000000000010000100000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000110000000000000010000000000000000000000000010000000000000000000000000000000000000000001100000000000000000000000000000001000100000000000000000000000000000000000000000000010000000010000000010000001000001000000000000000100000000100000000000000001000000000000000000000000010010000000000000000000100000000000000000000000000000000000010000000000000000000000000100000000000000000000100000001000000000000000000000000000010000,577.6850000000003,5.226070000000003,6,6,146.14,4,0,1,2,2,0,0,0,0,0
mol_800.pdbqt,-10.046,0000010000000000000000000000000000000000001000000000000000000001100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000010000000000000100000000000000000000000000001000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000001000100000000001000000000100000001000000000000000010000000000000000000000000000001000000000000000100000000000000000000000001000000000001000000000000000000000000000000000000000000000001000000000000000010000100010000000000000000000000000000000000000000000000000000000000100000000000000000000000010000,385.5070000000001,4.2500000000000036,1,2,40.540000000000006,3,0,0,0,1,0,0,0,0,0
mol_774.pdbqt,-9.489,0100000000000000000000000000000000001000000000000000001000010000100000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000010100010000000000000000000001100000000000000000010000000000001000000000000000010000000000000000000000010000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000001001000000001000000000001000000000000000000000100000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000101000000000000100000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000001000000000000000000000000000000001010000,459.45400000000006,1.8256000000000001,8,11,208.33999999999997,1,0,0,0,0,0,0,0,2,0
mol_1218.pdbqt,-8.651,0100100000000000000100000000000001000000000000000000100000000000100010001000000000000000001000000000000000000000000000010000000010000000000100010000000000000000000000000000000000000000000000011000000010000000000000000000000000000000000000000000001000000000000100000100000000000000000100000000000000000100000001001000000000000000000000000000000000000010000010000000000000000000001000000000000000000000000000000100000000000000000010000000000000000000100010001000000000000000000000001010000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000010100000000000000000001000000000000000001010000000000000000000000000000100001000000000000000001000000000000000000000000000000000000000000000000100000000000001010000000000001000000001000000000011000001000000000000000000000000010000010000000000010000000000000000000001000000000010000000110000001000000000000010000000000000000000000000000100000000000000000000000000000000010000,484.6260000000003,3.495700000000002,3,6,110.43,1,0,0,3,1,0,2,0,0,1
